showcode,date,rating,text
PF317556,2022.10.29,5,"아진짜 너무재밌게 봤어요 ㅠㅠㅠㅠ
ㅋㅋㅋㅋㅋ두분다 연기 최고였어요
사랑해요 홍우진 정우연 배우님!!
아진짜 너무재밌고 신기한 연극이었어요."
PF317556,2022.10.29,5,짧지 않은 연극을 2명의 배우가 다역을 하며 채워나가는 것이 신기하고 매력 있게 다가왔어요. 고전인 만큼 스토리 전개도 따라가는 데 전혀 어려움이 없었고 대사의 어투도 고풍스러워서 좋았습니다. 정우연 배우님의 리지와 빙리 연기 너무 멋져요!!
PF317556,2022.10.29,5,너무 재밌고 신기해서 다른 배우들로 다시 관람 했어요 퇴근후 헐레벌떡 뛰어갔어요 같은작품이어도 분명 배우에 따라 표현하는게 다를거라 생각했고 정말 그랬어요 이런 부분도 너무 재밌고 신기해요 보고와서 또 재예매했어요 ㅋㅋㅋㅋ 다음 배우들의 호흡도 너무너무 기대됩니다!
PF317556,2022.10.29,5,경미밴 잘한다는 얘길 듣고 이제사야 달려온 사람ㅠㅜ 역시나 입소문은 날 실망시키지 않지!! 눈물연기도 잘하시고 리디아 역할 엄청 천연덕스럽고 재미있게 잘하심ㅋㅋㅋㅋ
PF317556,2022.10.29,5,지난 시즌에 처음 본 오만과 편견. 두 배우의 일인다역을 연기하는 모습이 너무 재미있고 신기했었는데 이번에도 역시 실망시키지 않아줘서 너무 재미있게 봤다..
PF317556,2022.10.29,5,이미 유명한 소설이자 영화 드라마 그 많은 등장인물을 딱 2명의 배우가 함께 한다는게 가능할까? 어랏 가능하네? 배우님들 존경하고 애절하고도 너무 재밌습니다~
PF317556,2022.10.29,5,오만과 편견 소설도 영화도 아무것도 안 봐서 아예 내용을 몰랐는데 정말 가슴을 후벼파는 아름다운 이야기였습니다. 어떻게 21개의 캐릭터를 배우 2명이서... 이렇게 완벽하게 소화하실 수가 있는지!! 연출도 천재적이고 소화해내는 배우들도 정말 짱이었습니다. 행복한 시간이었어요. 또 보러갈게요. 짱...
PF317556,2022.10.28,5,다양한 캐릭터를 입체감 있고 실감나게 표현하는 배우들의 연기력에 감탄했습니다!!
PF317556,2022.10.28,5,두 배우가 여러 역할을 연기하는게 신선하고 재밌었어요 대사가 엄청 많고 긴데 어떻게 다 외우시는지 대단하다고 느꼈고 150분이라는 긴 시간이 몰입해서 보다보면 정말 쏜살같이 지나가요 추천합니다 한 번은 꼭 봐야하는 연극이라고 생각해요
PF317556,2022.10.28,5,엄청난 대사량에도 불구하고 배우분들의 연기 너무 좋았어요 홍우진 다아시 진짜 짱인데 콜린스 너무 웃겨요 ㅋㅋㅋㅋㅋㅋㅋ
PF317556,2022.10.28,5,"원작도 정말 좋아하고 진짜 좋아하는 극이라 여러번 보고 있는데 봐도봐도 또 보고 싶은 극입니다ㅠㅠ 이번에 내려가면 또 언제올지 모른다는 생각이 들어서 열심히 보고 있는데, 이전 시즌도 그랬지만 이번 시즌도 어떤 페어로 봐도 만족도 최고.. 그중에서도 이경미홍우진 최애페어인데 두 배우분 모두 발성이나 성량 쩌렁쩌렁하고 딕션도 좋아서 볼때마다 연기에 감탄하고 옵니다ㅠ 특히 1막 마지막 부분이링 2막 캐서린 부분 대면씬은 볼 때마다 눈물 납니다 안되겠음 또 표잡으러가요..."
PF317556,2022.10.28,5,최고의 연기를 보여준 이정화 이형훈 배우 너무 좋아요 사..사.. ㄹ… 사는 동안 진짜 많이 연기노래해주세요 달컴 영원히 이 좋은극올려주세요
PF317556,2022.10.28,5,많은 분들이 보셨으면 좋겠어요. 배우 두 분이서 정말 무대를 꽉 채우시는데 신기하기도 하고 대단하시다는 생각이 절로 듭니닼
PF317556,2022.10.27,5,1인 다역 너무너무 재밌어요!!!!!!!!!!!!!!
PF317556,2022.10.27,5,연극이 다시 온다는 소식에 세달 전부터 원작을 읽고 또 읽으면서 기다렸습니다. 확실히 원작을 잘 아는 상태로 보니 인물도 하나도 헷갈리지 않고 오히려 극을 보면서 인물 관계도가 머리에 그려질만큼 거 잘 정리되는 기분이었어요. 원작 자체가 고전이기에 무언가 메세지를 얻기 보다 이런 방대한 양의 내용을 두명의 배우가 소품 하나로 인물을 설정하고 연기로 풀어간다는 부분이 흥미로웠습니다. 배우들 연기스타일이 제 취향과 맞아 더 재밌게 본 것 같습니다. 또 보러 가야지~
PF317556,2022.10.27,5,너무너무 재밌게 봤습니다. 공연보기전에 책 읽고 가서 내용 이해가 잘되었습니다. 많은 캐릭터들을 연기하는 배우님들 너무너무 대단하신거 같아요 멋지십니다
PF317556,2022.10.27,5,어마어마한 대사량! 1인 10역! 연기차력쇼! 클래식한 스토리! 원작 책이든 영화든 봤다! 놓치지 마시고 꼭 보러오세요!
PF317556,2022.10.27,5,배우는 둘인데 무대 위에 수많은 사람들이 있는 무도회장이 눈 앞에 그려지는게 너무 신기하고 멋져요 배우들의 눈짓 손짓으로 빈 공간에 인물이 생겨나고 같은 옷인데 흙이 잔뜩 묻은 지저분한 일상복에서 고급 드레스로 바뀌며 인물들의 감정은 어찌나 세세한지 이런 마법같은 공연을 볼 수 있어서 너무 행복했습니다
PF317556,2022.10.27,5,너무너무 재밌다ㅠㅠ 2시간 30분..? 잘 볼 수 있을까..? 했지만 네..잘 볼 수 있습니다 단 두명이서 21개의 캐릭터를 보여주는데 재미없을 수 가 없지 그러취!
PF317556,2022.10.27,5,"러닝타임이 꽤 길어서 고민하다가 넵프라이즈 할인도 떠서 정우연, 현석준 배우 막내페어로 보고 왔어요. 고민한 시간이 아까울 만큼 너무 잘 봤어요 제가 소설과 영회 다 봤는데 제가 느꼈던 부분들이 씬으로 다시 보니 더 새로운 감정이 얹어졌어요 러닝타임 길다고 느끼지도 못할 만큼 탄탄한 연기력과 흡수가 장난아닙니다"
PF317556,2022.10.27,5,지난 시즌 보고 오랜만에 오편을 봤어요. 처음 보는 배우들인데 다 넘 잘하고 특히 키티랑 콜린스가 인상깊어요. 다른 배우들도 보러갈 생각이에요
PF317556,2022.10.27,5,저번 시즌에도 재밌게 봤는데 올해도 정말 재밌게 봤어요 특히 이경미배우님 진짜 영화속 리지를 보는듯한느낌이었어요 꼭 다시한번보고싶어요♡♡
PF317556,2022.10.27,4,1막보다는 2막이 더 좋다~~~ 애매해서 1막만 보고 갈까... 라는 생각을 여러번... 우진A2 연기는 어제와 또 다르다~~ 상대배우에 따라 맞취주는것이나 여유로움이 좀 더 보인달까~~~ 오늘은 미스터 베넷의 파이프는 자꾸 바닥으로 ㅎㅎ 공연이 시작하면 배우들은 대사 복기를 다시 안하는건가? 대사 빼먹고 버벅이고.. 소품과 옷은 아직도 주체를 못하고... ㅎㅎ 경미A1은 고급스러운 느낌이 없구나... 미시즈 베넷이나 리디아는 어울리는데... 리지는 중성적인 느낌이고 캐롤라인은 너무... 마지막 감정선은 좋았지만...
PF317556,2022.10.27,5,쉴새없이 역할을 바꾸면서도 다 다른 역할로 느껴져서 너무 재밌었어요 연기 차력쇼 보는 느낌 너무 재밌었습니다 또 예매했어요
PF317556,2022.10.27,5,고전의 멜로를 굉장히 잘 살린 극입니다 언제 보아도 재밌게 즐겁네요~ 초연부터 무척이나 사랑한 극입니다! 다른 분들도 어서 감상하시길~
PF317556,2022.10.27,5,언제 보아도 즐겁고 행복한 극입니다! 이렇게 행복해도 되는 걸까요? 남은 한달동안 롱본 열심히 가겠습니다 파이팅! 홍우진 이경미 짱!!!!!
PF317556,2022.10.26,5,이정화 이형훈 배우님 연기력이 돋보이는 엄청난 작품입니다 너무 잘봤어요
PF317556,2022.10.26,5,"각박한 대학로 속 한 줄기 빛과 같은 힐링극 오만과 편견… 정우연 배우님 현석준 배우님 막내페어로 보고 왔는데 감히 최고였읍니다,,,,,,,,,,,"
PF317556,2022.10.26,4,우연A1은 우진A2에 비해 연기가... 음... 연기가 soso하긴했는데... 확실히 표정연기가 하나밖에 없어서... 임펙트도 없고... A1이 중요한데... ㅠㅜ 우진다아시는 여전히 멋지시군 ㅋㅋ 근데 왜 위컴도 멋있게 보이냐고 ㅋㅋ
PF317556,2022.10.26,5,"배우가 연기하는 캐릭터가 엄청 많아요

작은 소품과 말투 목소리 몸짓 등 연기만으로
멋지게 표현하시네요"
PF317556,2022.10.26,5,두 명의 배우분이 여러가지 역할을 숨쉬듯이 바꾸면서 연기하는데 재밌고 그래서 지루할 틈 없이 잘 봤습니다 다른 배우분들로도 보고 싶네요!
PF317556,2022.10.25,5,"사실 예전에 했던 오만과 편견 연극을 보았고, 영화 오만과 편견도 보았다. 두 번 모두 별로 큰 감흥이 없었고 사람들이 왜 이 이야기와 이 캐릭터들에 그렇게나 열광하는지 이해할 수 없었다. 그냥 내 취향이 아닌가보다, 하고 넘겼다. 그런데 이번에 다시 돌아온 오만과 편견 연극에서 현석준 배우와 정우연 배우가 보여준 이야기는 나에게 전혀 다른 인상을 남겼다. 그들의 이야기에 웃기도 하고 울기도 하고 설레기도 하고 감동하기도 하고 정말 다채로운 감정을 느꼈다. 현석준 배우의 다아시, 그리고 정우연 배우의 빙리. 너무나 매력적이다. 다음에 또 볼 기회가 온다면 꼭 이 두 배우들로 다시 보고 싶다."
PF317556,2022.10.25,5,"편견은 내가 다른 사람을 사랑하지 못하게 하고, 오만은 다른 사람이 나를 사랑하지 못하게 한다. Prejudice disables me from falling in love with others, and pride shuns others away from me."
PF317556,2022.10.24,5,친구들과 함께 보러갔었는데 정말 재밌게 보고 나왔어요. 역시 고전이 오랫동안 사랑받아온데에는 다 이유가 있다는 생각이 드네요. 자칫 지루하거나 헷갈릴 수 있는 부분을 이렇게 재밌게 표현해주시는 배우분들 넘 대단해요
PF317556,2022.10.24,5,석준 배우님 고정으로 보는중인데 우연-석준으로 보니 우연배우님의 감정표현이 풍부한 편이라 석준배우님도 같이 풍부해지더라구요. 제인이 청혼을 받고나서 울면서 리지에게 말하는 장면이 참 인상깊었어요
PF317556,2022.10.24,5,현석준 다아시 현석준 미스터베넷 현석준 제인 현석준 미스터가드너 현석준 위컴 현석준 콜린스 현석쥰 윌리엄.. 다 너무 재밋다..
PF317556,2022.10.24,4,재밌게잘봤어요 이경미 현석준 배우님으로 봤는데요 두분다 너무너무 연기 잘하세요 코믹 진지 넘나들면서 확확 바뀌는데 진짜 잘하시던. 길까봐 걱정했는데 재밌어서 길게 느껴지지않았습니다
PF317556,2022.10.24,5,오만과편견 영화와드라마 그리고 책까지 다 봤어요 남녀배우 두분께서 많은 역을 소화하신다기에 작품에 대한 기대감과 함께 대체 어떻게 표현하게 될까.. 너무 궁금했답니다. 긴시간 초집중되어 무대와 가까운 자리였음에도 ㅗㅁ이 계속 앞으로 기울어 뒷분이 등받이에 고정해주셨어요.. 지송해영..ㅠㅠ 그만큼 너무 재밌어서 몰입했고 소품을 이용해 표현한 배우들과 상황들이 상상되고 감동으로 벅차서 뭉클했다가 웃겼다가 눈물도 날뻔했다가....ㅠㅠ 눈물나올거 같아 정말 꾹 참음..ㅠㅠ 또 보러갈가 일정 확인해보고 있네용 정말 재밌어요!!
PF317556,2022.10.24,5,"오랜만에 보는 막내페어~~
유독 막내페어 베넷부부는 사랑도 가득하고 다른 캐에서도 나름 그 사랑이 느껴지는것 같아요~~
위컴도 정말 나쁜 놈인데 리디아랑 결혼후에는 난슴 리디아를 사랑해줬을것 같은 노선이 보여서 좋았어요~~"
PF317556,2022.10.24,5,배우들의 1인다역 연기!! 짱이다다앙\\\배우들의 1인다역 연기!! 짱이다다앙\\\배우들의 1인다역 연기!! 짱이다다앙\\\
PF317556,2022.10.24,5,롱본에서 평생 살래요...이정화 홍우진 최고... 뵈고봐도 질리지 않고 맨날 보고싶고 더더욱 보고싶은 롱본 어떡하죠...
PF317556,2022.10.24,5,뭘 말할 수 있을까요 그냥 완벽합니다 클래식을 가져다 이렇게까지 잘 만든 극은 또 없어서 볼 때마다 너무 행복합니다...최고예요...
PF317556,2022.10.24,5,진짜진짜진짜로 이렇게까지 잘 만들고 연기까지 최고인 극은 몇 개 없을 거예요. 일단 너무 잘 만든 것에 1차 희열을 느끼고 연기를 너무 잘하셔서 2차 희열을 느낍니다 이정화 홍우진 완전 짱 ...!!!!!!!!
PF317556,2022.10.24,5,배우님들의 역량에 또 한 번 감탄하는 공연이었어요 관크는 아쉬웠지만 배우님들은 정말 최고였음을
PF317556,2022.10.24,5,"두명의 배우가 이 방대한 내용을 어떻게 채울 수 있을까 의심하는 것도 잠시, 어느샌가 롱본에 자리 하나 차지하고 앉아 베넷 가문을 지켜보고 있더라구요. 배우분들의 연기차력쇼라고 불리는 이유를 알 것 같습니다. 워낙 원작이 잘 알려져있기 때문에 연극을 자주 보지 않은 친구나 가족, 연인이어도 무리없이 데려가 함께 볼 수 있을 것 같습니다."
PF317556,2022.10.24,4,인터미션까지 있는 긴 시간의 연극. 다역을 너무나도 잘 소화하시는 배우님들이 대단했어요. 체인지마다 다양한 매력으로 역할을 소화하시고 감정도 다 다르게 표현하시는 연기 너무 재밌게 봤어요.
PF317556,2022.10.24,5,원작 자체에 대한 기대감도 있었는데 그 이상으로 입체적인 연극에 손을 치켜세웁니다! 또한 소품과 행동만으로 순식간에 인물이 바뀌는 배우들의 연기 역량에 감탄했습니다:)
PF317556,2022.10.23,5,요즘 계속 무거운 극만 봐서 그런지 오랫만에 본 힐링극. 두배우간 간단한 소품을 이용해서 다양한 인물을 표현하는 점도 재밌었음 배우의 열연도 좋았음 150분이 전혀 길다는 생각이 들지 않을 정도로 재밌는 작품
PF317556,2022.10.23,5,배우별로 다아시/리지 캐릭터가 달라서 재밌어요 ^^
PF317556,2022.10.23,5,정말 재밌게 잘 봤습니다 두 배우가 너무 잘 해서 인물이 확 바뀌는데도 열심히 잘 따라가며 재밌게 봤어요 이 극 굉장히 매력적이네요
PF317556,2022.10.23,5,"150분의 시간 동안 등장하는 19명의 인물들 모두 무대 위에 살아 숨쉬고 있었습니다. 그리고 이 모든 인물을 연기하는 두 배우들이 존경스러웠어요. 목소리, 호흡, 걸음걸이 모두 변하면서 연기한다는 것이 얼마나 대단한 일인지… 보면서 감탄했어요. 좋은 작품 감사합니다."
PF317556,2022.10.22,5,아.. 말로만 듣다가 실제로 보니 정말 좋네요 두 배우가 백오십분을 쉬지 않고 연기하는 게 신기하기도 하고 대단해 보이기도 했습니다. 감정도 인물도 순식간에 바뀌는데.. 입이 떡 벌어졌네요
PF317556,2022.10.22,5,볼때마다 배우들의 연기에 감탄합니다 경미홍치... 믿으셔야 해요 정말로
PF317556,2022.10.22,5,"경미리지 너무 사랑스러웠어요. 형훈콜린스 무도회씬은 언제나 웃참 실패입니다.
너무 좋은공연이예요."
PF317556,2022.10.22,5,배우들 진짜 너무 잘하고 그 긴 이야기를 너무 잘 정리해서 연출한것 같아요 배우별로 디테일 보는 재미도 있네요 ㅋㅋㅋㅋ 시간가는줄 모르고 봤어요!!
PF317556,2022.10.22,5,배우들 진짜 너무 잘하고 그 긴 이야기를 너무 잘 정리해서 연출한것 같아요 배우별로 디테일 보는 재미도 있네요 ㅋㅋㅋㅋ 시간가는줄 모르고 봤어요
PF317556,2022.10.21,5,소품 하나 들거나 걸치는 것만으로 순식간에 다른 인물이 되는 마법
PF317556,2022.10.21,5,"이정화배우 너무 러블리하시네요 빙리역할 할때는 심지어 너무 멋있어... 제인 바라보는 눈빛이 그렇게 따뜻할 일인가요ㅠㅠㅠ
이형훈배우 다아시 진짜.. 다아시 나올때마나 내적비명 질렀어요ㅠㅠ

배우 두분이서 여러역할 하시면서 연기하시는데 너무 재밌었고 귀여웠고
마음이 몽글몽글 기분좋아지는 작품이네요"
PF317556,2022.10.21,5,"진짜 재밌었어요!
두분이 21역 하는데 어색함 없고 너무 잘하고 귀엽고 멋지고.. 잘봤습니다."
PF317556,2022.10.21,5,초연부터 사랑한 작품입니다! 삼연 오면서까지 단 한번도 실망한 적이 없습니다:) 내내 행복하고 감사한 작품입니다. 못 보신 분들이 계시다면 한달 남짓 남은 시간에 선택하셔서 고전작품의 향취를 감상하시길 바라요!
PF317556,2022.10.21,5,"정말 재미있게 봤어요! 배우 두 명만 나오는데도 다양한 등장인물들을 헷갈려하지 않고 볼 수 있는 게 신기했고, 또 각 인물들을 표현하는 방식들도 참 재미있었습니다."
PF317556,2022.10.21,5,배우들의 멋진 1인 다역.. 배우들의 멋진 연기 차력쇼... 정말 그 힘이 대단하신 것 같아요. 내내 감탄하면서 봤습니다.
PF317556,2022.10.20,5,다시 봐도 재밌어요. 볼 때마다 배우들 연기에 감탄하게 되네요. 오만과 편견을 2인극으로 풀어낼 생각을 한 것도 신기한데 이걸 소화하는 배우들도 진짜 대단함!
PF317556,2022.10.20,5,멋진 공연 멋진 배우 추천합니다 매번 감탄합니다
PF317556,2022.10.20,4,두 배우의 티키타카 최고입니다. 특히 베넷 부부가 너무 사랑스럽네요. 여러 역할을 수행하는데 모든 인물이 하나도 빠짐 없이 살아있습니다. 너무 재미있어요.
PF317556,2022.10.19,5,극은 너무 재밌었으나 앞에선 커플이 계속 대화하고 스킨십 하더니 2막에는 애가 공연중에 계속 떠들고 앉았다 일어났다 하고 보호자는 계속 부시럭대다가 뮐 꽝꽝 떨어뜨리고.. 관람예절 안내좀 철저히 해주세요. 관극 제대로 망쳤어요 ㅠ
PF317556,2022.10.18,5,최고의 고전 작품입니다 또 보고싶어요 역시 오만과 편견 짱!!!!!! 최고최고!!! 깨닫기도 전에 이미 사랑은 시작되었습니다
PF317556,2022.10.18,4,전 시즌과 다른 느낌의 캐릭터들이라 재밌었습니다! 이경미 배우 님의 리지는 정말 당차고 1막은 오만함이 잘 보여서 2막의 변화가 더 와닿은 것 같았어요! 홍우진 배우님의 다아시는 저번 시즌에 못 봤는데 이번에 보게되서 좋았습니다!
PF317556,2022.10.18,5,생생한 텍스트에 감화되는 기분. 몰입감에 압도되었습니다. 배우들의 연기가 엄청나요. 원작을 좋아하는 분들께 강력 추천합니다!!
PF317556,2022.10.18,5,"편견은 내가 다른 사람을 사랑하지 못하게 하고, 오만은 다른 사람이 나를 사랑하지 못하게 한다 Prejudice disables me from falling in love with others, and pride shuns others away from me"
PF317556,2022.10.17,5,너무 재밌어요 볼떄마다 재밌게 보고 나오네요 ㅠㅠ
PF317556,2022.10.17,5,"오만과 편견 좋아하시는 분들께 추천합니다.
정말 재미있게 잘 봤습니다!"
PF317556,2022.10.17,5,"이렇게 아기자기하고 사랑스러운 공연이 있었다니!!!
겨우 짬을 내서 본 시간이 전혀 아깝지 않았습니다.
순간 순간 휙 바뀌는 멀티캐 연기가 조금도 어색하지 않았고 배우분들이 대단하다는 생각밖에 들지 않았어요. 참 오랜만에 공연 내내 웃고 또 완벽한 해피엔딩이라 행복했습니다."
PF317556,2022.10.17,5,정말 아무것도 모르고 갔는데 .. 사실 고전이라 재미는 크게 기대안하고 갔는데 .. 연기로 멱살 잡고 간다는게 이런 거군요 어떻게 손짓하나 소품 하나 들었는데 사람이 휙휙 바뀔수 있는 건가요?? 너무 재미있게 잘 봤어요 시간 순삭!!
PF317556,2022.10.17,5,"이집 이 페어 재미있네요
캐릭터 표현 하는 부분도 그렇고 매우 재미있게 보았습니다!!"
PF317556,2022.10.17,5,을 만나기 위해 떠나는 짝들의 케미가 너무 좋아요 ㅋㅋㅋㅋ 그리하여 완성되는 다아시와 리지의 사랑도 항상 응원합니다. 리디아와 위컴 마저도요 ㅡㅡ 그만큼 등장하는 모든 인물들을 다 사랑스럽게 바라보게 되는 연극이예요
PF317556,2022.10.16,5,긴 원작을 2인극으로 어떻게 각색했을지 궁금해서 보러갔는데 한 무대에 2명 이상의 인물이 존재하는 것처럼 느껴질 정도로 꽉찬 무대를 보고왔어요. 연기 차력쇼가 어마어마합니다. 너무 잘 보고왔어요.
PF317556,2022.10.16,5,오만과 편견 원작 좋아하는데 원작의 재미를 2시간에 함축하여 볼 수 있어 좋았어요 친구도 재밌다고 하네요 다음에 또 볼게요
PF317556,2022.10.16,5,책은 아주 아주 어렸을 때 분명히 읽었을텐데요..ㅎㅎ 무대 보고 나면 다시 읽어보고 싶어지는 신기하고 오묘한 마법의 시간 ㅎㅎㅎㅎㅎㅎ ㅎㅎㅎ
PF317556,2022.10.15,5,"2인극이라 어떻게 풀어나갈지 기대했는데,,, 배우분들 연기력과 암기력 대단하네요 그리고 홍우진 배우님 너무 재밌게 연기하셔서 자꾸 현웃 터졌어요ㅋㅋㅋㅋ 소설로만 보던 오만과편견을 연극으로 보니까 더 흥미진진하고 입가에 웃음이 떠나지 않았습니다 즐거운 시간이었어요"
PF317556,2022.10.14,5,"연극 오만과 편견
두 배우가 모든 인물을 연기하는데
한 명 한 명 개성이 살아있어서 무척 재밌게 본 공연이었다
책을 읽을 때처럼 집중하게 만드는
배우들의 연기가 넘 좋았다"
PF317556,2022.10.14,5,2인극도 꽤 많이 봤는데 이렇게까지 인물 전환이 바로바로 되는 게 신기한 공연은 처음이었어요 나도 이제 왜 다아시가 잘생겼는지 안다!!!!
PF317556,2022.10.14,5,"노부부 케미도 너무 좋고, 사실 그 장면을 제일 좋아했을정도로 재미있었고, 암전없이 1,2막 오롯이 배우들이 채워가는게 너무 좋았어요"
PF317556,2022.10.14,5,"배우 두분이서 무대를 가득 매워주시는데 21명의 캐릭터를 진짜 찰떡같이 소화하시고 재미있게봤어요, 두번째 보면 훨씬 이해 잘 될 것 같아요!"
PF317556,2022.10.14,5,"두 명의 배우님이 많은 캐릭터를 어떻게 소화하실까 무척이나 궁금했는데!!!
와~~~~~~ 감탄감탄!!!
배우님들의 열연으로 무척이나 행복했던 시간입니다.
다양한 캐릭터를 소화해야 됨에도 불구하고 매 캐릭터에 몰입하셔서 눈물을 보이기도 하고 크게 웃으시기도 하고.. 배우님 두분께 엄지척하며 보고 나왔습니다.
원래도 좋아했던 작품인데 다시금 소설을 꺼내게 해 주신 두 배우님께 감사합니다^^"
PF317556,2022.10.14,5,배우분들이 연기를 진짜 잘하셔서 놀랐습니다 최고예요
PF317556,2022.10.13,5,두 배우들이 소설 속 여러 캐릭터로 변신하는 순간순간 놓치고 싶지 않아 쉴 새 없이 두눈이 바빴습니다. 너무 재밌었어요.
PF317556,2022.10.13,5,오늘 페어는 정우연 현석준. 스페셜커튼콜이 있는 날이고 샬롯과 콜린스의 스페셜커튼콜인데 너무 순식간에 지나가서 아쉬웠다. 리지와 콜린스 무대였으면 더 좋았을텐데 콜린스역할을 너무 잘 소화해서 진짜 웃겼고 이로써 정우연페어 모두 관극완료.
PF317556,2022.10.13,4,"이정화, 홍우진 배우님 페어로 봤는데 개그욕심이 많으신지 안 그래도 웃긴 연극이 더 웃겼습니다. 그외 특이사항이라면 다른 때는 1막이 끝날 때 리지가 착잡하게 서있었다면 이정화 배우님은 아예 울음을 터뜨리시더라고요. 그리고 홍우진 배우님 중간에 대사를 까먹으셨는지 잠깐 뒤돌아 생각하는 것 같더군요."
PF317556,2022.10.13,5,방대한 대사와 1인 다역하는 배우님들 너무 대단하시다고 느꼈습니다! 특히 1인 다역하실때 소품마다 그 캐릭터들의 특징을 잡아서 이해하기도 쉬웠고 재미있었습니다!
PF317556,2022.10.13,5,시즌마다 항상 보는 연극인데 언제나 좋네요 ♡ 뉴캐스트로 재밌게 보고갑니다 연기들이 아주 빛이 났어요 ㅠㅠ 오만과 편견 원작도 다시 읽고 싶어졌어요 아무쪼록 재밌는 작품이고 남녀노소 호불호가 없을 것 같습니다 추천합니다
PF317556,2022.10.13,5,처음보는 2인극이였는데 넘 재밌었어요 ㅠ 또 보고싶어요
PF317556,2022.10.13,5,배우님들의 연기 차력쇼! 정말 눈빛 하나 몸짓 하나로 다른 사람으로 휙휙 바뀌는게 너무 신기하고 재미있었어요! 정말 두 배우분의 열연덕에 더 빛나는 극인 것 같아요
PF317556,2022.10.13,5,두 배우분의 연기가 너무 좋았습니다 이 주에 보았던 공연 중 최고였습니다
PF317556,2022.10.13,5,2인 21인극은 처음보는데 너무 재밌었어요 좋은 공연 감사합니다
PF317556,2022.10.13,5,너무 재밌게 봤습니다 배우들의 연기가 인상적이었어요
PF317556,2022.10.13,5,퇴근이 늦어서 1막은 못보고 2막만 봤지만ㅋㅋㅋㅠㅠ 사랑스럽고 배우 두 분이 예쁘네요 특히 석준제인이 예쁘고 우연빙리가 겁나 잘생겼습니다
PF317556,2022.10.13,5,"역시 고전이 최고에요
나한테 이런여자 니가 처음이야
둘이서 이걸 다 하다니 진짜 배우들 넘 대단.."
PF317556,2022.10.13,5,지난 시즌에도 정말 재밌게 잘보았는데 이번에도 너무 잘봤어요 ㅎㅎ 배우님들의 연기차력쇼 ㅎㅎ볼때마다 엄청나다고 느낍니다..!좋은 공연 고맙습니다
PF317556,2022.10.12,5,고전의 스토리가 가진 힘을 창의적인 2인극으로 펼칠 수 있도록 재구성한 점이 돋보였고 배우들의 연기가 훌륭했습니다.
PF317556,2022.10.12,5,원작의 많은 등장인물을 배우분들의 연기로 다 표현하시는 게 대단합니다. 3시간이 금방 지나갔어요. 추천합니다!!
PF317556,2022.10.12,5,만들어사는 이극이 여러배율이 등장하는 어떤 공연보다 더 꽉찬 무대를 보여줌에 감탄 한명이 여러명의 배역을 소화함에도 불구하고 캐릭터 하나 하나가 살아있었다 새삼 대단
PF317556,2022.10.12,5,간 두배우로 진행되는 극인데 정말 모든 배역이 모두 무대에 등장하고 있다는 착각이 들 정도로 너무 대단한 배우분들 열연에 박수를 보냅니다
PF317556,2022.10.12,5,19년도 본게 초연인 줄 이번에 알았다 ㅋ 어마어마한 2인 캐스트의 스토리 특징 잡아놓지 않았으면 헷갈림 ㅋ 놓치면 순간 지나감 ㅋㅋ 워낙 좋아하는 소설이다보니 흥미가득에 2인의 소화캐릭터가 어마어마하니 흥미진진 ㅋㅋ
PF317556,2022.10.11,5,어쩌면 손에 꼽는 몇권의 인생책중의 하나인 오만과 편견을 무대에서 처음본날 잊혀지질 않습니다 매번 그 감동을 다시 느끼게 해주는 형훈다아시 제 인생의 다아시 ㅠㅠ
PF317556,2022.10.11,4,정우연 현석준 페어의 연기쇼(?) 즐겁게 봤습니다.
PF317556,2022.10.11,5,"이경미 현석준 배우로 관람했습니다.
리디아 왜이렇게 좋죠? 경미배우의 리디아 등장할때마다 저도 모르게 함박웃음이 지어지네요 ㅋㅋㅋ
유쾌하고 즐겁게 잘 봤습니다. 저에게 있어 이번 오만과 편견은 이경미 배우의 발견이에요! 차기작도 기대됩니다!!"
PF317556,2022.10.11,4,현석준 이경미배우로 봤어요 너무 즐겁게 잘 관람했어요
PF317556,2022.10.11,5,좋은 원작과 배우들의 열연덕에 재밌는 시간 보냈습니다
PF317556,2022.10.11,5,너무 좋았어요! 순식간에 캐릭터들이 확확 바뀌는데 한 순간도 눈을 뗄 수 없었어요!
PF317556,2022.10.11,5,"정우연 이형훈 배우님의 오만과 편견을 보았습니다.
2인극이면서도 배우님들의 노련하고 열정에 가득찬 연기로 수 많은 캐릭터들을 잘 살린 좋은 공연이었습니다. 코믹하면서도 인물들의 개성과 심리를 잘 보여주었습니다.
다만 원작의 큰 줄기들을 충실히 따르다보니 시대적으로 현재의 사회상이나 인식과 살짝 어긋나는 부분이 있었습니다.
무엇보다 여자의 가장 큰 덕목이자 인생의 목표가 결혼이라는 듯한 전제조건이...
원작의 낡은 부분을 고치고, 좋은 부분을 살리는 것이 어렵긴 하겠지만... 좀 더 고려해보는 것도 좋지 않았을까 합니다..."
PF317556,2022.10.11,5,보면 볼수록 즐거워요! 모든 캐스트가 재미있어요.
PF317556,2022.10.11,5,"볼 때마다 너무 기분이 좋아지는 작품이에요, 2인극인데 그 많은 대사를 소화하시는 배우분들 정말 대단해요! 긴 러닝타임인데도 하나도 지루하지 않고 너무 재밌어요!"
